tweet,polaritas,sentimen
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'pakan', 'harga', 'telur', 'anjlok', 'peternak', 'mengeluh']",0,Positif
"['harga', 'pakan', 'harga', 'telur', 'anjlok', 'peternak', 'mengeluh']",0,Positif
"['harga', 'jual', 'telur', 'pasaran', 'berkisar', 'rp', 'kilogram']",1,Positif
"['kaya', 'nganjuk', 'harga', 'telur', 'ayam', 'dengerdenger', 'demo', 'harga', 'telur', 'turun', 'parah']",-1,Negatif
"['makan', 'mie', 'ayam', 'pakai', 'telur', 'kacang', 'yak', 'habis', 'dieng', 'makan', 'mie', 'khas', 'papeda', 'plus', 'sate', 'banget', 'pecinta', 'mie', 'penasaran', 'mie', 'chongqing', 'harga', 'cocok', 'yak']",17,Positif
"['kemarin', 'ibuk', 'cerita', 'temennya', 'jual', 'mobil', 'beli', 'pakan', 'ayam', 'petelur', 'nutup', 'seminggu', 'doang', 'gara', 'harga', 'telur', 'akal']",7,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'telur', 'kota', 'tasikmalaya', 'subsidi', 'pemerintah']",-4,Negatif
"['trivia', 'harga', 'telur', 'ayam', 'negeri', 'perhari', 'tembus', 'kg']",4,Positif
"['curhat', 'peternak', 'ayam', 'petelur', 'tasikmalaya', 'harga', 'pakan', 'meroket', 'harga', 'telur', 'menukik', 'tajam']",6,Positif
"['harga', 'telur', 'anjlog', 'peternak', 'merugi']",-2,Negatif
"['mahalnya', 'rm', 'mektam', 'rm', 'nasi', 'lemak', 'telur', 'dadar', 'bungkus', 'polisterin', 'kedai', 'area', 'sume', 'harga']",4,Positif
"['hargatelur', 'tingkat', 'peternak', 'berangsur', 'turun', 'rpkg', 'rpribukg', 'harga', 'telur', 'wilayah', 'palas', 'lampung', 'selatan', 'rpribukg']",2,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'kota', 'angin']",-4,Negatif
"['daftar', 'harga', 'kebutuhan', 'pokok', 'jabar', 'oktober', 'telur', 'ayam', 'cabai', 'merangkak']",9,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'ri', 'deflasi', 'september']",-3,Negatif
"['komoditas', 'mengalami', 'penurunan', 'harga', 'daging', 'ayam', 'broiler', 'bawang', 'putih']",-7,Negatif
"['berdasarkan', 'pantauan', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'kebutuhan', 'pokok', 'senin', 'oktober', 'komoditas', 'mengalami', 'kenaikan', 'harga', 'telur', 'ayam', 'broiler', 'jagung', 'pipilan', 'cabe', 'merah', 'keriting']",16,Positif
"['jaman', 'telor', 'gobal', 'gabul', 'smpe', 'perubhn', 'cepat', 'banget', 'pdhl', 'beberp', 'mash', 'harga', 'preksu', 'menu', 'mie', 'gacoan', 'smpe', 'gacoan', 'buka', 'cabg', 'kota', 'mash', 'gini', 'ngeliatin', 'perubhn']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['pembelian', 'minimal', 'kilogram', 'tujuannya', 'harga', 'telur', 'stabil', 'pasaran']",8,Positif
"['lek', 'beneran', 'rencana', 'jogjaharusnya', 'bawa', 'beras', 'mie', 'telor', 'rumah', 'engga', 'belajar', 'bahasa', 'jawa', 'krama', 'buener', 'lahmakan', 'pecel', 'tarik', 'harga', 'mie', 'telor', 'es', 'kakak', 'perempuan', 'ribu']",13,Positif
"['harga', 'pakan', 'meroket', 'telur', 'ambruk', 'peternak', 'garut', 'terpaksa', 'lelang', 'ayam']",-7,Negatif
"['rindu', 'harga', 'telur', 'kandang']",5,Positif
"['telur', 'hemat', 'ayam', 'harga', 'spesial', 'senin', 'ternak', 'protein', 'bareng', 'belanja', 'ayam', 'telur', 'tanihub', 'harga', 'hemat', 'dipesan', 'praktis', 'aman', 'sk', 'berlaku', 'region', 'jabodetabek']",25,Positif
"['kedahan', 'terkejut', 'dengar', 'harga', 'nasi', 'lemak', 'telur', 'goreng', 'ringgit']",9,Positif
"['keluhan', 'harga', 'jagung', 'pakan', 'ternak', 'kian', 'mahal', 'dirasakan', 'peternak', 'ayam', 'banyuwangi', 'sisi', 'mengeluhkan', 'merosotnya', 'harga', 'telur', 'naiknya', 'harga', 'pakan', 'ternak', 'imbas', 'kenaikan', 'harga', 'jagung']",-1,Negatif
"['nasi', 'lemak', 'bungkus', 'lauk', 'telur', 'sim', 'card', 'harga', 'rm', 'selesai', 'semoga', 'hadapi', 'situasi', 'hidup']",8,Positif
"['solution', 'nye', 'mkn', 'telur', 'ayam', 'stabil', 'harga']",4,Positif
"['sayang', 'disuruh', 'beli', 'telor', 'maluin', 'sayang', 'harga', 'sayang']",12,Positif
"['mikir', 'omonganku', 'salah', 'harga', 'telur', 'emg', 'ndlosor', 'saking', 'pernahnya', 'belanja', 'bahan', 'pokok', 'gatau', 'harga', 'malu', 'bgtttt']",2,Positif
"['epaluasi', 'jajaran', 'bocahmusebelum', 'menuntut', 'manajemen', 'klub', 'peringkat', 'yanjaluke', 'menang', 'bae', 'liga', 'dewek', 'liga', 'ghaib', 'turunkan', 'harga', 'nasi', 'sarden', 'telor']",7,Positif
"['emg', 'enaa', 'panties', 'tuuu', 'diem', 'mutasi', 'sedih', 'telur', 'dagingny', 'asdfgghjkl', 'mozarellanya', 'dikit', 'panties', 'harga', 'persis', 'panties', 'yoweslah', 'tidak', 'apa-apa', 'pengalaman']",0,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['instruksi', 'beli', 'telur', 'peternak', 'stabilkan', 'harga']",5,Positif
"['lebih', 'baik', 'mengorbankan', 'petani', 'masyarakat', 'beli', 'telur', 'harga', 'murah', 'pemerintah', 'aman', 'demo', 'komoditi', 'nasional', 'menurun', 'pemerintah', 'impor', 'telur', 'politik', 'kejam']",-5,Negatif
"['this', 'belajar', 'kulim', 'roti', 'canai', 'telur', 'rm', 'je', 'nasi', 'lemak', 'kolej', 'rm', 'je', 'silap', 'makanan', 'je', 'roommate', 'potong', 'rambut', 'harga', 'rm', 'salah', 'salon', 'kulim', 'terkejut', 'teruk', 'murah', 'berbanding', 'dkt', 'selangor']",2,Positif
"['telor', 'nambah', 'harga']",3,Positif
"['suka', 'merhatiin', 'belanja', 'warung', 'ratarata', 'beli', 'rokok', 'beli', 'makanannya', 'mie', 'instan', 'sebungkus', 'telor', 'biji', 'beras', 'sekilo', 'dibanding', 'harga', 'berasnya', 'harga', 'rokoknya', 'mahal']",14,Positif
"['september', 'deflasi', 'harga', 'telur']",3,Positif
"['harga', 'telur', 'lampung', 'selatan', 'melonjak', 'rp', 'kilogram', 'harga', 'komoditas', 'menurun', 'rp', 'ribu', 'rp']",3,Positif
"['harga', 'telur', 'aceh', 'singkil', 'turun', 'papan', 'dijual', 'rp', 'ribu']",1,Positif
"['nasi', 'lemak', 'kat', 'rumah', 'area', 'ampang', 'jaya', 'harga', 'rm', 'telur', 'nasi', 'mcm', 'senduk', 'kat', 'bertam', 'nasi', 'lemak', 'rm', 'sejemput']",12,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'kediri', 'obral', 'ayam', 'petelur']",-7,Negatif
"['emg', 'pakai', 'telur', 'ayam', 'harga', 'martabak', 'mayan', 'murah', 'martabak', 'affordable', 'mahal', 'ksn', 'nodal', 'telur', 'bebeknya']",4,Positif
"['open', 'order', 'asam', 'pedas', 'tetel', 'melaka', 'lunch', 'set', 'selasa', 'october', 'asam', 'pedas', 'tetel', 'melaka', 'lunch', 'set', 'lunch', 'set', 'asam', 'pedas', 'tetel', 'nasi', 'putih', 'telur', 'masin', 'ulamulaman', 'sambal', 'belacan', 'harga', 'single', 'set', 'pax', 'rm']",-8,Negatif
"['dipanggil', 'inflasi', 'harga', 'sebungkus', 'nasi', 'lemak', 'telur', 'rmo', 'rm', 'galakkan', 'muda', 'start', 'invest', 'tackle', 'inflasi', 'untung', 'annual', 'rate', 'return', 'investment']",-1,Negatif
"['nderr', 'baekhyun', 'price', 'dm', 'take', 'harga', 'spesial', 'pke', 'telor']",7,Positif
"['harga', 'telur', 'anjlok', 'jual', 'rugi', 'ayam', 'petelur', 'ekor', 'miris', 'meilihat', 'kondisi', 'semoga', 'ganti', 'rezeki', 'berjuang']",-10,Negatif
"['otonin', 'harga', 'abang', 'nasi', 'goreng', 'keliling', 'sie', 'wkwkwwkwk', 'resto', 'resto', 'semahal', 'isinya', 'baso', 'telor', 'ayam', 'harga', 'segitu', 'palingan', 'seafood']",7,Positif
"['harga', 'pakan', 'merembet', 'harga', 'penjualan', 'biaya', 'produksi', 'seimbang', 'hasil', 'produksi', 'berkembang', 'dinamika', 'jawa', 'timur', 'senin', 'oktober', 'mengupas', 'polemik', 'peternak', 'harga', 'pakan', 'harga', 'telur', 'jawa', 'timur']",21,Positif
"['bismillah', 'warung', 'markonah', 'menyediakan', 'jajanan', 'makroni', 'spaghetipasta', 'ditambah', 'menu', 'nasi', 'goreng', 'kebuli', 'telor', 'ayam', 'kambing', 'bantuin', 'lapaknya', 'mbak', 'silahkan', 'order', 'makroni', 'harga', 'kmenu', 'nasi', 'harga', 'lokasi', 'cisarua']",21,Positif
"['murah', 'harga', 'makanan', 'nasi', 'goreng', 'pakai', 'telur', 'ceplokdadar']",12,Positif
"['yb', 'menteri', 'kpdnhep', 'meninjau', 'bekalan', 'barangan', 'basah', 'kering', 'pasar', 'terkecuali', 'harga', 'ayam', 'telur']",1,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['ijin', 'ngelapak', 'warung', 'soto', 'ceker', 'bu', 'hadi', 'harga', 'adalagi', 'dicoba', 'ktm', 'kopi', 'telur', 'bebek', 'madu', 'harga', 'jam', 'operasional', 'senin', 'sabtu', 'jam', 'minggu', 'libur', 'lokasi']",8,Positif
"['salah', 'kamutu', 'sadar', 'nyesuain', 'pacar', 'emosi', 'harga', 'telor', 'kg', 'rp', 'suka', 'request', 'pcs']",9,Positif
"['subang', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'subang', 'harga', 'rp', 'sekian', 'terimakasih']",12,Positif
"['jakarta', 'oktober', 'kiriman', 'harga', 'telur', 'blitar', 'diterima', 'kota', 'pasar', 'minggu', 'jakarta', 'harga', 'rp', 'sekian', 'terimakasih']",14,Positif
"['first', 'time', 'terengganu', 'sarapan', 'pagi', 'makan', 'nasi', 'minyak', 'lauk', 'gulai', 'daging', 'ayam', 'bakar', 'harga', 'ringgit', 'je', 'kat', 'nasi', 'lemak', 'telur', 'pon', 'ringgit']",7,Positif
"['harga', 'telur', 'ayam', 'ras', 'turun', 'picu', 'deflasi', 'jawa', 'timur']",2,Positif
"['harga', 'susu', 'tin', 'harga', 'roti', 'harga', 'telur', 'this', 'way', 'bring', 'economy', 'back', 'normal', 'disappointed']",6,Positif
"['memikirkan', 'komposisi', 'pakan', 'menghasilkan', 'telur', 'bagus', 'peternak', 'tuntut', 'mengatur', 'ketersediaan', 'pakan', 'ndilalah', 'pas', 'murah', 'beli', 'menanggulangi', 'kenaikan', 'harga']",12,Positif
"['harga', 'pakan', 'melambung', 'otomatis', 'harga', 'produksi', 'meningkat', 'ditambah', 'harga', 'jual', 'hasil', 'telur', 'murah', 'tantangan', 'peternak', 'layer', 'broiler']",23,Positif
"['kakak', 'tawang', 'jaya', 'harga', 'tiket', 'ribu', 'kereta', 'makan', 'pesen', 'indomie', 'goreng', 'pakai', 'telor', 'dimasaknya', 'rice', 'cooker', 'penumpang', 'tidur', 'lantai', 'tidur', 'bordes', 'beralaskan', 'koran', 'times']",6,Positif
"['sword', 'zaman', 'sosmed', 'parno', 'cepat', 'viral', 'perhatian', 'contoh', 'keluhan', 'peternak', 'ayam', 'telur', 'kemarin', 'harga', 'jagung', 'konteksnya', 'membicarakan', 'komunis', 'pemimpinnya', 'suka', 'berkuasa', 'batas', 'demokrasi', 'pemilu', 'tinggal', 'ganti', 'pilihan']",18,Positif
"['bang', 'dh', 'belanja', 'sebulan', 'takkan', 'beli', 'skit', 'maggie', 'pon', 'dh', 'harga', 'mcm', 'bang', 'masok', 'kicap', 'ngn', 'telur', 'jgak', 'harga', 'nak', 'bareng', 'bareng', 'basah', 'takkn', 'sebulan', 'ckup', 'abg', 'mkn', 'maggie', 'bungkus', 'dengn', 'telur', 'je']",12,Positif
"['ayam', 'telur', 'ikan', 'bilis', 'sardin', 'tin', 'harga', 'berganda', 'perdana', 'menteri', 'menteri', 'kabinet', 'malaysia', 'sahaja', 'pandai', 'makan', 'rakyat', 'marhaen', 'makan', 'pasir']",3,Positif
"['bakso', 'comeback', 'budak', 'beringin', 'pilihan', 'bakso', 'merecon', 'urat', 'telur', 'harga', 'rbporsi', 'mie', 'ayam', 'harganya', 'rbporsi', 'kuahnya', 'milih', 'kuah', 'pedas', 'kuy', 'serbu']",6,Positif
"['itulaaa', 'dh', 'harga', 'marhaen', 'quality', 'best', 'smooth', 'je', 'kulit', 'mcm', 'telur']",3,Positif
"['banget', 'harga', 'telor', 'murah', 'dikasih', 'harga', 'lipatnya', 'untung', 'harga', 'pasar', 'sok', 'kaget', 'tanyain', 'ulang']",19,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'hancur', 'penguasa', 'solusi', 'terukur']",11,Positif
"['harga', 'telur', 'turun', 'barusan', 'beli', 'kg', 'harga', 'telur', 'turun', 'signifikan']",10,Positif
"['psi', 'menyesalkan', 'koordinasi', 'rapi', 'mentan', 'mendag', 'terkait', 'stok', 'jagung', 'harga', 'telur', 'ayam', 'akibatnya', 'peternak', 'dihantam', 'harga', 'telur', 'rendah', 'harga', 'pakan', 'relatif']",-9,Negatif
"['cobra', 'stabil', 'pabay', 'harga', 'telor', 'melesaaattttt', 'naiiikkkk']",6,Positif
"['peternak', 'ayam', 'petelur', 'maesih', 'warga', 'kampung', 'sukasirna', 'kelurahan', 'karanganyar', 'kecamatan', 'kawalu', 'harga', 'telur', 'rp', 'ribu', 'kandang']",1,Positif
"['garagara', 'harga', 'telur', 'ayam', 'jatim', 'deflasi', 'persen']",3,Positif
"['psi', 'menyesalkan', 'koordinasi', 'rapi', 'mentan', 'mendag', 'terkait', 'stok', 'jagung', 'harga', 'telur', 'ayam', 'akibatnya', 'peternak', 'dihantam', 'harga', 'telur', 'rendah', 'harga', 'pakan', 'relatif', 'id']",-9,Negatif
"['meresahkan', 'jajanan', 'bentuk', 'telor', 'isi', 'seuprit', 'harga', 'selangit', 'dipajang', 'kasir', 'indomaret']",5,Positif
"['nderr', 'kasih', 'harga', 'spesial', 'pakai', 'telor']",9,Positif
"['blitar', 'pare', 'kediri', 'sentra', 'telur', 'indonesia', 'persen', 'kirim', 'jabodetabek', 'bandung', 'harga', 'kandang', 'telur', 'skg', 'kgbiaya', 'dikeluarkan', 'kg', 'peternak', 'ekor', 'sehari', 'rugi', 'kg', 'sebulan', 'jutaan']",-5,Negatif
"['harga', 'warung', 'tegal', 'murah', 'dipake', 'solo', 'uda', 'makan', 'mewah', 'apb', 'ambil', 'ayam', 'telur', 'tempe', 'nasi', 'dobel', 'minum', 'es', 'jeruk', 'itupun', 'masi', 'sisa', 'bayar', 'parkir']",-10,Negatif
"['picu', 'deflasi', 'september', 'harga', 'telur', 'ayam', 'murah', 'kerap', 'perhatianwamentan']",4,Positif
"['kinderjoy', 'dipindahkan', 'telor', 'isi', 'maenan', 'mahal', 'harga', 'telor', 'asli']",9,Positif
"['tuntut', 'harga', 'telur', 'viral', 'peternak', 'bagikan', 'telur', 'gratis', 'ala', 'drive', 'thru']",6,Positif
"['terkait', 'harga', 'telur', 'kepala', 'bidang', 'ketahanan', 'pangan', 'provinsi', 'dki', 'jakarta', 'lia', 'imbasari', 'mengakui', 'mengalami', 'penurunan', 'persen', 'pekan', 'keempat', 'september']",3,Positif
"['telur', 'harga', 'murahhhhhh']",3,Positif
"['gaji', 'rmk', 'syarat', 'harga', 'beras', 'sen', 'sekilo', 'harga', 'ayam', 'rm', 'sekilo', 'harga', 'telur', 'gred', 'sen', 'sebiji']",7,Positif
"['peternakan', 'telur', 'lupt', 'keanjlokan', 'harga', 'pandemi']",-6,Negatif
"['trimakasih', 'harga', 'telor', 'turun']",8,Positif
"['anarchy', 'inflasi', 'negara', 'smpaikan', 'roti', 'telur', 'harga', 'skarang', 'terrer', 'manage', 'duit', 'family']",1,Positif
"['kemarin', 'supermarket', 'gading', 'gelar', 'telor', 'buanyaaaak', 'halaman', 'harga', 'kepala']",5,Positif
"['bu', 'yati', 'lapor', 'jualan', 'nasi', 'goreng', 'sepi', 'berhari', 'inget', 'telur', 'bantingan', 'harga', 'beji', 'serame', 'pembelinya', 'binun']",7,Positif
"['jumat', 'triana', 'maretaluhkan', 'kabbanyuasinfirmansyah', 'empang', 'mina', 'qq', 'telur', 'gurami', 'luas', 'tertawa', 'harga', 'rp', 'palembang', 'brppupp', 'kp']",10,Positif
"['harga', 'telor', 'turun']",4,Positif
"['jumat', 'triana', 'maretaluhkan', 'kabbanyuasin', 'riyadi', 'jumat', 'barokah', 'telur', 'gurami', 'luas', 'haharga', 'rp', 'palembang', 'brppupp', 'kp']",7,Positif
"['anjloknya', 'harga', 'telur', 'penyebab', 'deflasi']",-4,Negatif
"['telur', 'harga']",3,Positif
"['berdasarkan', 'rilis', 'badan', 'pusat', 'statistik', 'bps', 'penurunan', 'harga', 'telur', 'ayam', 'ras', 'memicu', 'deflasi', 'persen', 'september']",-2,Negatif
"['katrol', 'harga', 'telur', 'peternak', 'diserap', 'bansos']",3,Positif
"['harga', 'telur', 'anjlok', 'paguyuban', 'peternak', 'ngadu', 'bupati']",-4,Negatif
"['prefer', 'bayar', 'kepala', 'bana', 'zaman', 'kadok', 'harga', 'telur', 'sepapan', 'pon', 'harga', 'baju', 'kat', 'uniqlo']",9,Positif
"['harga', 'telur', 'sebulanan', 'anjlok', 'banget', 'dahhhh']",-1,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'anjlok', 'peternak', 'ayam', 'benteng', 'ciamis', 'nombok', 'juta']",-1,Negatif
"['harga', 'telur', 'anjlok', 'peternak', 'ayam', 'benteng', 'ciamis', 'nombok', 'juta']",-1,Negatif
"['harga', 'jagung', 'murahtelur', 'turun', 'turunkan', 'telurnanti', 'jagung', 'mahal', 'kuncinya', 'harga', 'jagung', 'pas']",15,Positif
"['blitar', 'jatim', 'peternak', 'rakyat', 'prustasi', 'ayam', 'telur', 'warga', 'bentuk', 'protes', 'harga', 'telur', 'murah', 'pakan', 'mahal', 'tuntut', 'pemerintah', 'melarang', 'integrator', 'berternak']",-2,Negatif
"['telur', 'ayam', 'muraah', 'seminggu', 'beli', 'sekilo', 'harga', 'ribu', 'beli', 'sekilo', 'ribu', 'hehew', 'mayan']",5,Positif
"['harga', 'telur', 'ayam', 'ras', 'semangka', 'penyumbang', 'deflasi', 'kalsel', 'tertinggi', 'tanjung', 'danbanjarmasin']",0,Positif
"['kasian', 'ayam', 'nyacape', 'lahiran', 'telorharga', 'murah']",1,Positif
"['harga', 'telur', 'ayam', 'ras', 'pasar', 'tradisional', 'jember', 'anjlok']",-8,Negatif
"['beli', 'cabe', 'kiloan', 'beli', 'sambelan', 'ribuan', 'mbak', 'telor', 'turun', 'harga', 'beli', 'mbak', 'bude', 'kepala', 'tebel', 'kulitnya', 'tinggal', 'bayar', 'tehhh', 'galonnya', 'pinjem', 'baksonya', 'anterin', 'rumah']",13,Positif
"['penurunan', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'kota', 'cirebon', 'bps', 'news', 'jawa', 'barat']",-5,Negatif
"['zm', 'punk', 'wiwiskembali', 'mantap', 'ozzy', 'jati', 'pelssy', 'tagar', 'mangkuto', 'dev', 'harga', 'telor', 'ayam', 'anjlok']",-1,Negatif
"['harga', 'telor', 'ayam', 'gara', 'ketrin']",-3,Negatif
"['harga', 'telur', 'rendah', 'ajur', 'kabeh', 'hahahaha']",-4,Negatif
"['aduh', 'harga', 'telur', 'picu', 'deflasi', 'kota', 'cirebon', 'segini', 'persen']",5,Positif
"['harga', 'telur', 'tasikmalaya', 'anjlok']",-1,Negatif
"['tolong', 'recomend', 'makanan', 'mujigae', 'harga', 'telor', 'gulung', 'bestiee', 'ajarrr']",9,Positif
"['sosis', 'telur', 'saos', 'mentega', 'first', 'time', 'nyobain', 'kanzler', 'terbaik', 'gantiin', 'sosis', 'ayam', 'madu', 'luv', 'nyoba', 'fiesta', 'enaknya', 'harga', 'beda', 'sm', 'ayam', 'madu']",10,Positif
"['pinjem', 'hape', 'ayam', 'ternakmin', 'marah', 'habis', 'harga', 'telurnya', 'murah', 'banget', 'harga', 'telur', 'pas']",9,Positif
"['dampak', 'lonjakan', 'harga', 'telur']",0,Positif
"['rugi', 'kemarin', 'peternak', 'rugi', 'peternak', 'plus', 'petani', 'harga', 'jagung', 'turun', 'harga', 'telor']",-1,Negatif
"['akun', 'bingung', 'harga', 'jagung', 'anjlok', 'harga', 'telor', 'mati']",4,Positif
"['anjlok', 'harga', 'telur', 'ayam', 'ras', 'merangkak', 'ratih', 'tv', 'kebumen']",-6,Negatif
"['kumpul', 'keluarga', 'ayah', 'dibahas', 'nikah', 'dan', 'lain-lain', 'harga', 'telor']",7,Positif
"['dampak', 'ppkm', 'harga', 'telur', 'kabupaten', 'bandung', 'turun']",0,Positif
"['omongngan', 'mu', 'menteri', 'pertanian', 'harga', 'telur', 'harga', 'cabai', 'harga', 'kedelai', 'harga', 'jagung', 'berkutik', 'tengkulak', 'syahrul', 'yasin', 'limpo', 'mulut', 'berdaya', 'kartel', 'berkutik', 'dengantengkulak']",9,Positif
"['lumayan', 'telor', 'harga']",4,Positif
"['sebulan', 'harga', 'telur', 'ayam', 'anjlok']",-4,Negatif
"['penurunan', 'harga', 'telur', 'ayam', 'penyumbang', 'deflasi', 'tertinggi', 'malang']",-10,Negatif
"['penurunan', 'harga', 'telur', 'menyebabkan', 'deflasi', 'persen', 'dimalang']",-2,Negatif
"['jatim', 'deflasi', 'persen', 'anjloknya', 'harga', 'telur', 'pemicu']",1,Positif
"['penurunan', 'harga', 'telur', 'picu', 'deflasi', 'jawa']",-2,Negatif
"['berdasarkan', 'data', 'peternak', 'lokalm', 'harga', 'telur', 'mencapai', 'rp', 'kg', 'normalnya', 'rp', 'ribu', 'rp', 'ribu', 'kg']",-1,Negatif
"['peternak', 'ayam', 'tercekik', 'pakan', 'mahal', 'harga', 'telur', 'anjlok']",-5,Negatif
"['peternak', 'ayam', 'tercekik', 'pakan', 'mahal', 'harga', 'telur', 'anjlok']",-5,Negatif
"['dibutuhkan', 'menurunkan', 'harga', 'jagung', 'mencarikan', 'jalanpasar', 'harga', 'telur', 'sesuai', 'harga', 'acuan', 'permendag', 'kacau', 'harga', 'jagung', 'ditekan', 'correct', 'me', 'if', 'im', 'wrong', 'hati', 'pengambil', 'keputusan']",-2,Negatif
"['harga', 'telur', 'anjlok', 'ulah', 'peternak', 'pasaran']",-4,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'cabai', 'telur', 'anjlok', 'ihpb', 'pertanian', 'alami', 'penurunan', 'terdalam']",-6,Negatif
"['bps', 'mencatat', 'periode', 'september', 'deflasi', 'indeks', 'harga', 'konsumen', 'ihk', 'harga', 'telur', 'anjlok', 'penyebabnya']",3,Positif
"['fess', 'nasi', 'sayur', 'kuah', 'cabe', 'lauk', 'lauk', 'bebas', 'pilih', 'ayam', 'ikan', 'hati', 'telur', 'dendengcincangkepala', 'ikan', 'harga', 'beda']",-5,Negatif
"['harga', 'cabai', 'telur', 'anjlok', 'ihpb', 'pertanian', 'alami', 'penurunan', 'terdalam']",-6,Negatif
"['thailand', 'harga', 'pasaran', 'tempatan', 'mahal', 'harga', 'thailand', 'mahal', 'ayam', 'telor', 'tempatan', 'dieksport', 'permainan', 'depa', 'kaut', 'untung', 'kekalkan', 'harga']",11,Positif
"['peternak', 'mati', 'bebas', 'mengeksploitasi', 'konsumen', 'telur', 'harga', 'ditentukan', 'perberasan', 'ruwet', 'permainannya']",2,Positif
"['agnezz', 'untung', 'kicep', 'harga', 'telur', 'daging', 'ayam', 'langit', 'masyarakat', 'teriak', 'sibuk', 'hitung', 'untung', 'pengusaha', 'takut', 'rugi', 'lebih', 'baik', 'karyawan', 'terima', 'gaji']",14,Positif
"['je', 'goyang', 'telur', 'harga', 'sesuai', 'quality', 'gitew']",2,Positif
"['bps', 'penurunan', 'harga', 'telur', 'ayam', 'sebabkan', 'deflasi', 'dijateng']",-1,Negatif
"['bps', 'alasan', 'harga', 'telur', 'ayam', 'mengalami', 'penurunan']",-1,Negatif
"['komoditas', 'mengalami', 'penurunan', 'harga', 'telur', 'ayam', 'ras']",-1,Negatif
"['bps', 'mencatat', 'periode', 'september', 'deflasi', 'indeks', 'harga', 'konsumen', 'ihk', 'harga', 'telur', 'anjlok', 'penyebabnya']",3,Positif
"['judi', 'pasang', 'taruhan', 'saham', 'jual', 'beli', 'barang', 'jualan', 'telur', 'harga', 'telur', 'turun', 'tergantung', 'permintaan', 'pasar', 'saham', 'dasarnya']",22,Positif
