tweet,polaritas,sentimen
"['psi', 'sesal', 'koordinasi', 'rapi', 'tan', 'mendag', 'kait', 'stok', 'jagung', 'harga', 'telur', 'ayam', 'akibat', 'ternak', 'hantam', 'harga', 'telur', 'rendah', 'harga', 'pakan', 'relatif']",1,Positif
"['cobra', 'stabil', 'pabay', 'harga', 'telor', 'melesaaattttt', 'naiiikkkk']",6,Positif
"['ternak', 'ayam', 'telur', 'maesih', 'warga', 'kampung', 'sukasirna', 'lurah', 'karanganyar', 'camat', 'kawalu', 'harga', 'telur', 'rp', 'ribu', 'kandang']",1,Positif
"['garagara', 'harga', 'telur', 'ayam', 'jatim', 'deflasi', 'persen']",3,Positif
"['psi', 'sesal', 'koordinasi', 'rapi', 'tan', 'mendag', 'kait', 'stok', 'jagung', 'harga', 'telur', 'ayam', 'akibat', 'ternak', 'hantam', 'harga', 'telur', 'rendah', 'harga', 'pakan', 'relatif', 'id']",1,Positif
"['resah', 'jajan', 'bentuk', 'telor', 'isi', 'seuprit', 'harga', 'langit', 'pajang', 'kasir', 'indomaret']",4,Positif
"['nderr', 'kasih', 'harga', 'spesial', 'pakai', 'telor']",9,Positif
"['blitar', 'pare', 'diri', 'sentra', 'telur', 'indonesia', 'persen', 'kirim', 'jabodetabek', 'bandung', 'harga', 'kandang', 'telur', 'skg', 'kgbiaya', 'keluar', 'kg', 'ternak', 'ekor', 'hari', 'rugi', 'kg', 'bulan', 'juta']",-5,Negatif
"['harga', 'warung', 'tegal', 'murah', 'dipake', 'solo', 'uda', 'makan', 'mewah', 'apb', 'ambil', 'ayam', 'telur', 'tempe', 'nasi', 'dobel', 'minum', 'es', 'jeruk', 'itu', 'mas', 'sisa', 'bayar', 'parkir']",-10,Negatif
"['picu', 'deflasi', 'september', 'harga', 'telur', 'ayam', 'murah', 'kerap', 'perhatianwamentan']",4,Positif
"['kinderjoy', 'pindah', 'telor', 'isi', 'maenan', 'mahal', 'harga', 'telor', 'asli']",9,Positif
"['tuntut', 'harga', 'telur', 'viral', 'ternak', 'bagi', 'telur', 'gratis', 'ala', 'drive', 'thru']",6,Positif
"['kait', 'harga', 'telur', 'kepala', 'bidang', 'tahan', 'pangan', 'provinsi', 'dki', 'jakarta', 'lia', 'imbasari', 'aku', 'alami', 'turun', 'persen', 'pekan', 'empat', 'september']",7,Positif
"['telur', 'harga', 'murahhhhhh']",3,Positif
"['gaji', 'rmk', 'syarat', 'harga', 'beras', 'sen', 'kilo', 'harga', 'ayam', 'rm', 'kilo', 'harga', 'telur', 'gred', 'sen', 'biji']",7,Positif
"['terna', 'telur', 'lupt', 'anjlok', 'harga', 'pandemi']",-6,Negatif
"['trimakasih', 'harga', 'telor', 'turun']",8,Positif
"['anarchy', 'inflasi', 'negara', 'smpaikan', 'roti', 'telur', 'harga', 'skarang', 'terrer', 'manage', 'duit', 'family']",1,Positif
"['kemarin', 'supermarket', 'gading', 'gelar', 'telor', 'buanyaaaak', 'halaman', 'harga', 'kepala']",5,Positif
"['bu', 'yati', 'lapor', 'jual', 'nasi', 'goreng', 'sepi', 'hari', 'inget', 'telur', 'banting', 'harga', 'beji', 'serame', 'bel', 'bun']",7,Positif
"['jumat', 'triana', 'maretaluhkan', 'kabbanyuasinfirmansyah', 'empang', 'mina', 'qq', 'telur', 'gurami', 'luas', 'tertawa', 'harga', 'rp', 'palembang', 'brppupp', 'kp']",10,Positif
"['harga', 'telor', 'turun']",4,Positif
"['jumat', 'triana', 'maretaluhkan', 'kabbanyuasin', 'riyadi', 'jumat', 'barokah', 'telur', 'gurami', 'luas', 'haharga', 'rp', 'palembang', 'brppupp', 'kp']",7,Positif
"['anjlok', 'harga', 'telur', 'sebab', 'deflasi']",2,Positif
"['telur', 'harga']",3,Positif
"['dasar', 'rilis', 'badan', 'pusat', 'statistik', 'bps', 'turun', 'harga', 'telur', 'ayam', 'ras', 'picu', 'deflasi', 'persen', 'september']",8,Positif
"['katrol', 'harga', 'telur', 'ternak', 'serap', 'bansos']",3,Positif
"['harga', 'telur', 'anjlok', 'paguyuban', 'ternak', 'ngadu', 'bupati']",-4,Negatif
"['prefer', 'bayar', 'kepala', 'bana', 'zaman', 'kadok', 'harga', 'telur', 'papan', 'pon', 'harga', 'baju', 'kat', 'uniqlo']",9,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'ayam', 'benteng', 'ciamis', 'nombok', 'juta']",-1,Negatif
"['harga', 'telur', 'anjlok', 'ternak', 'ayam', 'benteng', 'ciamis', 'nombok', 'juta']",-1,Negatif
"['harga', 'jagung', 'murahtelur', 'turun', 'turun', 'telurnanti', 'jagung', 'mahal', 'kunci', 'harga', 'jagung', 'pas']",15,Positif
"['blitar', 'jatim', 'ternak', 'rakyat', 'prustasi', 'ayam', 'telur', 'warga', 'bentuk', 'protes', 'harga', 'telur', 'murah', 'pakan', 'mahal', 'tuntut', 'perintah', 'larang', 'integrator', 'ternak']",-2,Negatif
"['telur', 'ayam', 'muraah', 'minggu', 'beli', 'kilo', 'harga', 'ribu', 'beli', 'kilo', 'ribu', 'hehew', 'mayan']",5,Positif
"['harga', 'telur', 'ayam', 'ras', 'semangka', 'sumbang', 'deflasi', 'kalsel', 'tinggi', 'tanjung', 'danbanjarmasin']",0,Positif
"['kasi', 'ayam', 'nyacape', 'lahir', 'telorharga', 'murah']",1,Positif
"['harga', 'telur', 'ayam', 'ras', 'pasar', 'tradisional', 'jember', 'anjlok']",-8,Negatif
"['beli', 'cabe', 'kilo', 'beli', 'sambelan', 'ribu', 'mbak', 'telor', 'turun', 'harga', 'beli', 'mbak', 'bude', 'kepala', 'tebel', 'kulit', 'tinggal', 'bayar', 'tehhh', 'galon', 'pinjem', 'bakso', 'anterin', 'rumah']",13,Positif
"['turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'kota', 'cirebon', 'bps', 'news', 'jawa', 'barat']",1,Positif
"['zm', 'punk', 'wiwiskembali', 'mantap', 'ozzy', 'jati', 'pelssy', 'tagar', 'mangkuto', 'dev', 'harga', 'telor', 'ayam', 'anjlok']",-1,Negatif
"['harga', 'telur', 'rendah', 'ajur', 'kabeh', 'hahahaha']",-4,Negatif
"['aduh', 'harga', 'telur', 'picu', 'deflasi', 'kota', 'cirebon', 'gin', 'persen']",5,Positif
"['harga', 'telur', 'tasikmalaya', 'anjlok']",-1,Negatif
"['tolong', 'recomend', 'makan', 'mujigae', 'harga', 'telor', 'gulung', 'bestiee', 'ajarrr']",7,Positif
"['sosis', 'telur', 'saos', 'mentega', 'first', 'time', 'nyobain', 'kanzler', 'baik', 'gantiin', 'sosis', 'ayam', 'madu', 'luv', 'nyoba', 'fiesta', 'enak', 'harga', 'beda', 'sm', 'ayam', 'madu']",8,Positif
"['pinjem', 'hape', 'ayam', 'ternakmin', 'marah', 'habis', 'harga', 'telur', 'murah', 'banget', 'harga', 'telur', 'pas']",9,Positif
"['dampak', 'lonjak', 'harga', 'telur']",0,Positif
"['rugi', 'kemarin', 'ternak', 'rugi', 'ternak', 'plus', 'tani', 'harga', 'jagung', 'turun', 'harga', 'telor']",-1,Negatif
"['akun', 'bingung', 'harga', 'jagung', 'anjlok', 'harga', 'telor', 'mati']",4,Positif
"['anjlok', 'harga', 'telur', 'ayam', 'ras', 'rangkak', 'ratih', 'tv', 'kebumen']",-3,Negatif
"['kumpul', 'keluarga', 'ayah', 'bahas', 'nikah', 'dan', 'lain', 'harga', 'telor']",7,Positif
"['dampak', 'ppkm', 'harga', 'telur', 'kabupaten', 'bandung', 'turun']",0,Positif
"['omongngan', 'mu', 'menteri', 'tani', 'harga', 'telur', 'harga', 'cabai', 'harga', 'kedelai', 'harga', 'jagung', 'kutik', 'tengkulak', 'syahrul', 'yasin', 'limpo', 'mulut', 'daya', 'kartel', 'kutik', 'dengantengkulak']",6,Positif
"['lumayan', 'telor', 'harga']",4,Positif
"['bulan', 'harga', 'telur', 'ayam', 'anjlok']",-4,Negatif
"['turun', 'harga', 'telur', 'ayam', 'sumbang', 'deflasi', 'tinggi', 'malang']",-4,Negatif
"['turun', 'harga', 'telur', 'sebab', 'deflasi', 'persen', 'malang']",4,Positif
"['jatim', 'deflasi', 'persen', 'anjlok', 'harga', 'telur', 'picu']",1,Positif
"['turun', 'harga', 'telur', 'picu', 'deflasi', 'jawa']",4,Positif
"['dasar', 'data', 'ternak', 'lokalm', 'harga', 'telur', 'capai', 'rp', 'kg', 'normal', 'rp', 'ribu', 'rp', 'ribu', 'kg']",5,Positif
"['ternak', 'ayam', 'cekik', 'pakan', 'mahal', 'harga', 'telur', 'anjlok']",-2,Negatif
"['ternak', 'ayam', 'cekik', 'pakan', 'mahal', 'harga', 'telur', 'anjlok']",-2,Negatif
"['butuh', 'turun', 'harga', 'jagung', 'cari', 'jalanpasar', 'harga', 'telur', 'sesuai', 'harga', 'acu', 'permendag', 'kacau', 'harga', 'jagung', 'tekan', 'correct', 'me', 'if', 'im', 'wrong', 'hati', 'ambil', 'putus']",3,Positif
"['harga', 'telur', 'anjlok', 'ulah', 'ternak', 'pasar']",-4,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'cabai', 'telur', 'anjlok', 'ihpb', 'tani', 'alami', 'turun', 'dalam']",0,Positif
"['bps', 'catat', 'periode', 'september', 'deflasi', 'indeks', 'harga', 'konsumen', 'ihk', 'harga', 'telur', 'anjlok', 'sebab']",3,Positif
"['harga', 'cabai', 'telur', 'anjlok', 'ihpb', 'tani', 'alami', 'turun', 'dalam']",0,Positif
"['thailand', 'harga', 'pasar', 'tempat', 'mahal', 'harga', 'thailand', 'mahal', 'ayam', 'telor', 'tempat', 'dieksport', 'main', 'depa', 'kaut', 'untung', 'kekal', 'harga']",11,Positif
"['ternak', 'mati', 'bebas', 'eksploitasi', 'konsumen', 'telur', 'harga', 'tentu', 'beras', 'ruwet', 'main']",-2,Negatif
"['agnezz', 'untung', 'kicep', 'harga', 'telur', 'daging', 'ayam', 'langit', 'masyarakat', 'teriak', 'sibuk', 'hitung', 'untung', 'usaha', 'takut', 'rugi', 'lebih', 'baik', 'karyawan', 'terima', 'gaji']",14,Positif
"['je', 'goyang', 'telur', 'harga', 'sesuai', 'quality', 'gitew']",2,Positif
"['bps', 'turun', 'harga', 'telur', 'ayam', 'sebab', 'deflasi', 'dijateng']",5,Positif
"['bps', 'alas', 'harga', 'telur', 'ayam', 'alami', 'turun']",-1,Negatif
"['komoditas', 'alami', 'turun', 'harga', 'telur', 'ayam', 'ras']",-1,Negatif
"['bps', 'catat', 'periode', 'september', 'deflasi', 'indeks', 'harga', 'konsumen', 'ihk', 'harga', 'telur', 'anjlok', 'sebab']",3,Positif
"['judi', 'pasang', 'taruh', 'saham', 'jual', 'beli', 'barang', 'jual', 'telur', 'harga', 'telur', 'turun', 'gantung', 'minta', 'pasar', 'saham', 'dasar']",17,Positif
"['bps', 'september', 'deflasi', 'turun', 'harga', 'telur', 'pengaruh']",7,Positif
"['harga', 'telur', 'ayam', 'cabai', 'rawit', 'turun', 'september', 'deflasi']",2,Positif
"['badan', 'pusat', 'statistik', 'bps', 'catat', 'turun', 'harga', 'telur', 'ayam', 'ras', 'salah', 'picu', 'deflasi', 'persen', 'september']",1,Positif
"['anjlok', 'harga', 'telur', 'ayam', 'sebab', 'deflasi', 'september']",0,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'september']",-3,Negatif
"['turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'september', 'news', 'jawa', 'barat']",2,Positif
"['harga', 'telur', 'jeblok', 'ternak', 'jual', 'ayam', 'kurang', 'kualitas', 'pakan']",-2,Negatif
"['karyawan', 'tasikmalaya', 'borong', 'telur', 'harga', 'normal', 'dibagibagikan', 'warga', 'butuh']",4,Positif
"['bps', 'turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'september']",2,Positif
"['turun', 'harga', 'telur', 'ayam', 'sumbang', 'deflasi', 'september', 'via', 'id']",-2,Negatif
"['harga', 'telor']",3,Positif
"['anjlok', 'harga', 'telur', 'ayam', 'ras', 'picu', 'deflasi', 'persen', 'september']",-1,Negatif
"['bps', 'turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'september']",2,Positif
"['turun', 'harga', 'telur', 'ayam', 'sumbang', 'deflasi', 'september']",-2,Negatif
"['harga', 'telur', 'banyak', 'sedekah', 'harga', 'sedekah', 'masyarakat', 'nikmat', 'harga', 'normal', 'amin']",19,Positif
"['defaluasi', 'hutang', 'jibun', 'telur', 'salah', 'mmg', 'harga', 'telur', 'njt', 'ayam', 'telur', 'salah', 'rezim', 'sungsang', 'salah', 'kaprah', 'blunder']",-18,Negatif
"['barang', 'pendek', 'jangka', 'pandemi', 'harga', 'telur', 'tajam', 'tahun', 'daya', 'beli', 'masyarakat', 'turun', 'akibat', 'ppkm', 'jokowi', 'harga', 'turun', 'bahan', 'makan', 'sehat']",16,Positif
"['harga', 'telur', 'turun', 'ungkap', 'alas', 'balik']",4,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'sebab', 'utama', 'deflasi', 'september']",0,Positif
"['bps', 'turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi']",2,Positif
"['turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'september']",2,Positif
"['bps', 'turun', 'harga', 'telur', 'ayam', 'picu', 'deflasi', 'september']",2,Positif
"['harga', 'jual', 'merosot', 'ternak', 'lamongan', 'bagi', 'gratis', 'ton', 'telur', 'ayam']",3,Positif
"['indeks', 'harga', 'konsumen', 'september', 'alami', 'turun', 'deflasi', 'deflasi', 'sumbang', 'turun', 'harga', 'bahan', 'pangan', 'telur', 'ayam', 'ras', 'cabai', 'rawit', 'bawang', 'merah']",-2,Negatif
"['bps', 'catat', 'turun', 'harga', 'telur', 'ayam', 'ras', 'salah', 'picu', 'deflasisebesar', 'persen', 'september']",0,Positif
"['anjlok', 'harga', 'telur', 'cabai', 'sebab', 'deflasi', 'september']",2,Positif
"['sebel', 'main', 'maksud', 'mindahin', 'telor', 'tray', 'buka', 'hape', 'main', 'game', 'sengaja', 'bicara', 'telor', 'harga', 'pakai', 'ngremet', 'orang', 'tua', 'kadang', 'suka', 'oake', 'bahasa', 'kesel']",1,Positif
"['ternak', 'ayam', 'telur', 'colaps', 'ayam', 'jual', 'murah', 'krena', 'harga', 'telur', 'turun', 'beli', 'pakan']",6,Positif
"['harga', 'telur', 'ayam', 'ras', 'anjlok', 'padang', 'rp', 'papan']",-3,Negatif
"['mecahin', 'telur', 'sad', 'banget', 'ngomong-ngomong', 'diskon', 'bra', 'harga', 'normal']",3,Positif
"['give', 'applause', 'september', 'agustus', 'wedding', 'teman', 'moga', 'berangkat', 'uang', 'harga', 'telur', 'hancur', 'buka', 'akun', 'tokped', 'vc', 'september', 'jual', 'unit']",1,Positif
"['kasih', 'duit', 'harga', 'coklat', 'harga', 'nasdang', 'gasihh', 'makan', 'kenyang', 'beli', 'papeda', 'bitel', 'telor', 'gulung', 'hokben']",14,Positif
"['salah', 'harga', 'telur', 'anjloknaik', 'nama', 'dagang', 'buka', 'lebar', 'buka', 'informasi', 'luas', 'kembang', 'suply', 'demand', 'telur', 'pasar', 'harga', 'kontrol', 'tambah', 'telurkpn', 'kurang', 'beli', 'makan', 'telur']",22,Positif
"['iseng', 'nyoba', 'jalan', 'pagi', 'beli', 'jajan', 'iseng', 'beli', 'telor', 'toko', 'kaget', 'harga', 'telor', 'kilo', 'beli', 'rokok', 'bungkus']",4,Positif
"['harga', 'telur', 'anjlok', 'ternak', 'pinsar', 'gelar', 'aksi', 'protes']",0,Positif
"['tolong', 'bpak', 'jokowi', 'setabilkan', 'harga', 'telur']",6,Positif
"['tanggerang', 'september', 'kirim', 'harga', 'telur', 'blitar', 'terima', 'kota', 'tanggerang', 'harga', 'rp', 'rp', 'sekian', 'terimakasih']",14,Positif
"['langkah', 'cerdas', 'perintah', 'upaya', 'serap', 'telur', 'ternak', 'untuk', 'bantu', 'sosial', 'bansos', 'perintah', 'masyarakat', 'dampak', 'pandemi', 'covid', 'upaya', 'baik', 'harga', 'telur', 'anjlok']",5,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['didu', 'basah', 'banget', 'mbahsampe', 'harga', 'telor', 'nyinyir']",0,Positif
"['protes', 'harga', 'turun', 'ternak', 'magetan', 'bagi', 'telur', 'cumacuma']",3,Positif
"['raya', 'natal', 'kue', 'butuh', 'telur', 'ramadhan', 'lebaran', 'butuh', 'telur', 'harga', 'ribu', 'ribut', 'dagang', 'kadang', 'sepi', 'kadang', 'ramai', 'pakai', 'nyalahin']",0,Positif
"['guis', 'pikir', 'mesen', 'nasi', 'goreng', 'ayam', 'nasi', 'goreng', 'suwir', 'ayam', 'pas', 'dateng', 'telor', 'ceplok', 'ayam', 'kremes', 'paha', 'harga', 'beda', 'kaget']",10,Positif
"['anjok', 'harga', 'telur', 'harga', 'btng', 'pisang', 'atas']",2,Positif
"['pikir', 'harga', 'telur', 'anjlok', 'harga', 'produksi', 'mahal', 'harga', 'pakanjagung', 'daya', 'beli', 'masyarakat', 'turun', 'permintaankonsumsi', 'telur', 'turun', 'telur', 'sumber', 'protein', 'mayoritas', 'indonesia', 'dagingayam', 'relatif', 'mahal']",12,Positif
"['telur', 'biji', 'rm', 'couldnt', 'dadak', 'haa', 'harga', 'japanese', 'creampuff', 'jual', 'harga', 'telur', 'creampuffs', 'telur', 'puff', 'pastu', 'fillings']",10,Positif
"['syahrul', 'yasin', 'limpo', 'menteri', 'tani', 'harga', 'telur', 'ayam', 'bawang']",1,Positif
"['harga', 'telor', 'anjlok', 'ternak', 'ancam', 'gulung', 'tikar', 'coid']",-2,Negatif
"['pan', 'harga', 'telur']",3,Positif
"['telor', 'murah', 'bangettt', 'kaget', 'jual', 'minyak', 'sayur', 'bangetttt', 'pusing', 'cari', 'kulak', 'miring', 'harga', 'es', 'mbarin']",-4,Negatif
"['anak', 'kos', 'fluktuasi', 'harga', 'telor']",0,Positif
"['lapor', 'aparat', 'selidik', 'main', 'harga', 'telur', 'tindak', 'hukum', 'salah']",5,Positif
"['khawatir', 'konsumen', 'neng', 'murah', 'ternak', 'sempit', 'saat', 'harga', 'pakan', 'awat', 'harga', 'harga', 'telur', 'turun', 'rugi', 'telur', 'turun', 'bareng', 'pakan', 'awat', 'turun', 'heheheh']",25,Positif
"['harga', 'telur', 'anjlog', 'ternak', 'ayam', 'telur', 'telur', 'gratis']",5,Positif
"['didu', 'harga', 'telur', 'bawah', 'harga', 'pisang']",4,Positif
"['didu', 'didu', 'dagang', 'harga', 'telur', 'turun', 'supply', 'pasar', 'minggu', 'anjak', 'ajar', 'ekonomi', 'tiada', 'buru', 'tuduh', 'salah', 'melulu']",-3,Negatif
"['anies', 'baswedan', 'bekerjasama', 'bupati', 'blitar', 'ton', 'telur', 'ayam', 'jakarta', 'food', 'station', 'telur', 'ambil', 'ternak', 'anggota', 'koperasi', 'putera', 'blitar', 'harga', 'jual', 'telur', 'koperasi', 'food', 'station', 'rp', 'kg', 'evaluasi']",-6,Negatif
"['open', 'preorder', 'pempek', 'khas', 'palembang', 'produksi', 'palembang', 'asli', 'harga', 'telur', 'lenjer', 'ada', 'kulit', 'cuko', 'packing', 'vacuum', 'kirim', 'indonesia', 'repdm', 'fess']",12,Positif
"['open', 'preorder', 'pempek', 'khas', 'palembang', 'produksi', 'palembang', 'asli', 'harga', 'telur', 'lenjer', 'ada', 'kulit', 'cuko', 'packing', 'vacuum', 'kirim', 'indonesia', 'repdm', 'guis']",12,Positif
"['kait', 'tani', 'terna', 'susah', 'banget', 'kaya', 'tani', 'harga', 'pupuk', 'kontrol', 'pabrik', 'hrg', 'beras', 'ngntrol', 'telur', 'bebek', 'ayam', 'konsentrat', 'kontrol', 'pabrik', 'hrg', 'jual', 'kontrol', 'gaboleh', 'untung', 'kaya', 'bkin', 'margin', 'untung']",7,Positif
"['tahu', 'integrator', 'kdg', 'layer', 'komersil', 'broiler', 'harga', 'telur', 'turun', 'cenderung', 'kemarin', 'pacuindikasikn', 'telur', 'tetas', 'lari', 'komersil', 'ppkm', 'imbas', 'daya', 'beli', 'prparah', 'harga', 'jagung', 'jagung', 'ongks', 'pakan']",1,Positif
"['anggota', 'komisi', 'iv', 'dprd', 'kabupaten', 'probolinggo', 'waras', 'krisdiono', 'perhati', 'dinas', 'industri', 'dagang', 'disperindag', 'kait', 'turun', 'harga', 'telur', 'ayam', 'ternak', 'kelimpungan']",5,Positif
"['beli', 'senang', 'harga', 'telor', 'turun', 'moga']",12,Positif
"['separti', 'apah', 'harga', 'telor', 'mahal', 'gtutar', 'beli', 'tidak', 'mau', 'belikarena', 'kemahalanujungnya', 'lakuteriak', 'lgharga', 'telor', 'murahpeternak', 'teriakkemurahanrugi']",1,Positif
"['timur', 'indonesia', 'baca', 'berita', 'harga', 'telur', 'turun', 'harga', 'daging', 'ayam', 'turun', 'turun']",4,Positif
"['harga', 'telur', 'murah', 'dipertanyakanananti', 'harga', 'telur', 'mahal', 'teriak', 'indah', 'negeri']",11,Positif
"['tan', 'harga', 'telur', 'anjlok', 'produksi', 'nasional', 'alami', 'surplus']",-4,Negatif
"['gila', 'beli', 'sedia', 'telur', 'toko', 'serba', 'ada', 'harga', 'kilo', 'doang', 'anjing', 'saking', 'murah']",14,Positif
"['harga', 'telur', 'jatuh', 'main', 'tword']",6,Positif
"['fess', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'disc', 'ongkos', 'kirim', 'order', 'mesan', 'dm']",-3,Negatif
"['guis', 'open', 'order', 'ekado', 'isi', 'telur', 'puyuh', 'balut', 'daging', 'ayam', 'isi', 'mozarella', 'harga', 'kpack', 'pcs', 'dom', 'malang', 'disc', 'ongkos', 'kirim', 'order', 'mesan', 'dm']",-3,Negatif
"['harga', 'telur', 'hancur', 'main', 'aseng']",4,Positif
"['harga', 'telur', 'kendali', 'utang', 'harga', 'tekanpakan', 'obat', 'import', 'otomatis', 'harga', 'kendali', 'jugasemua', 'pegang', 'cukong', 'itutinggal', 'kong', 'kalikong', 'birokratklo', 'pihak', 'perintah', 'ambyar']",0,Positif
"['harga', 'telur', 'murah', 'harga', 'cabe', 'murah', 'ayam', 'murah', 'harga', 'pakan', 'sebentar', 'turun', 'harga', 'ikut', 'murah', 'harga', 'indomie', 'turuuuunn', 'fair', 'manufacture', 'erti', 'turunin', 'harga', 'turunin', 'turunin']",27,Positif
"['usaha', 'serakahtelur', 'turun', 'smp', 'kgtapi', 'nemu', 'harga', 'segitu', 'beli', 'pasaranhayo', 'kaya']",4,Positif
"['bakso', 'sate', 'telur', 'kakak', 'perempuan', 'anget', 'ngaliyan', 'semarang', 'tebak', 'harga', 'fess']",6,Positif
"['open', 'preorder', 'pempek', 'khas', 'palembang', 'produksi', 'palembang', 'asli', 'harga', 'telur', 'lenjer', 'ada', 'kulit', 'cuko', 'packing', 'vacuum', 'kirim', 'indonesia', 'repdm', 'guis']",12,Positif
"['bansos', 'isi', 'telur', 'harga', 'telur', 'kilo', 'ternak', 'pasar', 'warung', 'jual', 'rbkgskr', 'hrga', 'turun', 'rbkgsy', 'ngewarung', 'jual', 'kg']",8,Positif
"['open', 'preorder', 'pempek', 'khas', 'palembang', 'produksi', 'palembang', 'asli', 'harga', 'telur', 'lenjer', 'ada', 'kulit', 'cuko', 'packing', 'vacuum', 'kirim', 'indonesia', 'repdm', 'guis']",12,Positif
"['harga', 'telur', 'pasar', 'kranggot', 'anjlok', 'lengkap']",1,Positif
"['pegang', 'uang', 'ribu', 'bensin', 'motor', 'habis', 'anak', 'beli', 'jilid', 'aji', 'harga', 'rbu', 'sisa', 'rbu', 'beli', 'lauk', 'beli', 'telor', 'kg', 'makan', 'tiga', 'untung', 'minyak', 'gas', 'beras', 'terima', 'kasih', 'allah', 'rezeki']",14,Positif
"['moga', 'harga', 'telur', 'stabil']",7,Positif
"['rakyat', 'harga', 'telur', 'stabil', 'jokowi', 'presiden']",9,Positif
"['negara', 'diam', 'daulat', 'harga', 'telur', 'negara', 'lawan', 'monopolu', 'harga', 'usaha', 'pihak', 'rakyat', 'mana']",10,Positif
"['jiran', 'harga', 'telur', 'telur', 'rumah', 'rebus', 'purapura', 'innocent']",6,Positif
"['terjun', 'bebas', 'akibat', 'stok', 'limpah', 'harga', 'telur', 'stabil']",2,Positif
"['harga', 'telur', 'tentu', 'supplydemand', 'kemendag', 'tan', 'peran']",0,Positif
"['jatuh', 'harga', 'telur', 'kasihan', 'ternak', 'indonesia', 'solusi', 'import']",13,Positif
"['babak', 'bur', 'hantam', 'harga', 'telur', 'anjlok', 'ternak', 'ponorogo', 'pilih', 'tahan', 'usaha']",-10,Negatif
"['ayam', 'suruh', 'ngempet', 'betelurya', 'teori', 'ekonomi', 'suplai', 'harga', 'turun', 'minta', 'harga', 'naikkalau', 'sisi', 'konsumen', 'ekonomi', 'lemah', 'bantu', 'makan', 'telor']",16,Positif
"['harga', 'telur', 'purwakarta', 'ribu', 'rupiah', 'ternak', 'rugi', 'beli', 'pakan', 'ayam']",-2,Negatif
"['terjun', 'bebas', 'akibat', 'stok', 'limpah', 'harga', 'telur', 'stabil']",2,Positif
"['harga', 'telor', 'jepit']",-1,Negatif
"['pergi', 'pulang', 'warung', 'sana', 'pampang', 'harga', 'telor', 'kilo', 'turun', 'turun', 'pagi', 'harga', 'bandar', 'borongstock', 'tahan', 'harga', 'rangkak']",10,Positif
"['klasik', 'kunjung', 'selesai', 'keluh', 'harga', 'pakan', 'mahal', 'harga', 'telur', 'murah', 'harga', 'ayam', 'murah', 'solusi', 'daniel', 'terang', 'tulis', 'kamis']",27,Positif
