tweet,sentimen
"['mendesak', 'pemerintah', 'membuktikan', 'konkret', 'aplikasi', 'pedulilindungi', 'melanggar', 'ham', 'terkain', 'data', 'pribadi', 'masyarakat', 'disahkan']",Negatif
"['mendesak', 'pemerintah', 'membuktikan', 'konkret', 'aplikasi', 'pedulilindungi', 'melanggar', 'ham', 'terkain', 'data', 'pribadi', 'masyarakat', 'disahkan']",Negatif
"['tudingan', 'pedulilindungi', 'melanggar', 'ham', 'dipatahkan', 'pemerintah', 'indonesia', 'bukti', 'disahkan']",Negatif
"['sukses', 'kawal', 'banjir', 'pujian', 'aktivis', 'perempuan', 'kartini']",Positif
"['diperjuangkan', 'perempuan', 'diperjuangkan', 'perempuan', 'kartini']",Netral
"['indah', 'sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Positif
"['mendesak', 'pemerintah', 'membuktikan', 'konkret', 'aplikasi', 'pedulilindungi', 'melanggar', 'ham', 'terkain', 'data', 'pribadi', 'masyarakat', 'disahkan']",Negatif
"['pujian', 'aktivis', 'perempuan', 'menyukseskan', 'kartini']",Netral
"['keren', 'banget', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['bukti', 'sukses', 'kawal', 'banjir', 'pujian', 'aktivis', 'kartini']",Negatif
"['perempuan', 'berhasil', 'disahkan', 'april', 'kartini']",Positif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['hasil', 'dialog', 'menyampingkan', 'ego', 'kelompok', 'kartini']",Negatif
"['dinilai', 'sukses', 'kawal', 'sukses', 'kartini']",Positif
"['niatan', 'penuh', 'perjuangan', 'terbayar', 'sahkan', 'kartini']",Positif
"['perjuangan', 'mbak', 'berujung', 'manis', 'dengam', 'disahkanya', 'kartini']",Positif
"['bukti', 'sukses', 'kawal', 'banjir', 'pujian', 'aktivis', 'kartini']",Negatif
"['sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Netral
"['undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'resmi', 'disahkan', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'resmi', 'disahkan', 'kepemimpinan', 'kartini']",Positif
"['sukses', 'mengawal', 'beliau', 'patut', 'juluki', 'kartini']",Netral
"['pengawalan', 'sah', 'pujian', 'tersendiri', 'kartini']",Netral
"['apresiasi', 'respek', 'bu', 'pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'jelaa', 'indah', 'kartini']",Positif
"['harapan', 'diresmikan', 'berkurangnya', 'pelecehan', 'indonesia', 'kartini']",Negatif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['bu', 'pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['diresmikan', 'april', 'selasa', 'disaat', 'dipimpin', 'kartini']",Netral
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['banjir', 'pujian', 'teman', 'teman', 'sukses', 'kawal', 'kartini']",Positif
"['niatan', 'penuh', 'perjuangan', 'terbayar', 'sahkan', 'kartini']",Positif
"['payung', 'hukum', 'keadilan', 'korban', 'efek', 'jera', 'pelaku', 'kekerasan', 'seksual', 'kartini']",Netral
"['bu', 'pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['perjuangan', 'sah', 'menuai', 'pujian', 'kartini']",Positif
"['prestasi', 'individu', 'prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['trlah', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['bu', 'pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['disahkan', 'april', 'dinilai', 'penuhi', 'harapan', 'kaum', 'perempuan', 'kartini']",Positif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['terima', 'kasih', 'mengesah', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['sukses', 'kawal', 'banjir', 'pujian', 'kartini']",Positif
"['banjir', 'pujian', 'teman', 'teman', 'sukses', 'kawal', 'kartini']",Positif
"['payung', 'hukum', 'keadilan', 'korban', 'efek', 'jera', 'pelaku', 'kekerasan', 'seksual', 'kartini']",Netral
"['hasil', 'komitmen', 'ruang', 'kekerasan', 'seksual', 'kartini']",Netral
"['banjir', 'pujian', 'berkat', 'sukses', 'kawal', 'pahlawan', 'perempuan', 'kartini']",Positif
"['sukses', 'kawal', 'bu', 'banjir', 'pujian', 'aktivis', 'perempuan', 'kartini']",Positif
"['disahkan', 'pelaku', 'pelecehan', 'dibawa', 'jalur', 'hukum', 'sesuai', 'kartini']",Negatif
"['berhasil', 'disahkan', 'dibawah', 'kepemimpinan', 'kartini']",Positif
"['utama', 'menargetkan', 'perlindungan', 'total', 'mahasiswi', 'mengalami', 'pubertas', 'jenjang', 'sekolah', 'dasar', 'sekolah', 'menengah', 'sekolah', 'menengah', 'kartini']",Positif
"['mantap', 'berhasil', 'disahkan', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['perempuan', 'haknya', 'soalny', 'disahkan', 'semangat', 'buk', 'mendukung', 'perempuan', 'indonesia', 'kartini']",Positif
"['bu', 'pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'memperjuangkan', 'perempuan', 'kartini']",Positif
"['apresiasi', 'disahkannya', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['sukses', 'kawal', 'mberkajt', 'kartini']",Positif
"['upaya', 'perjuangan', 'mbak', 'pengesahan', 'kartini']",Positif
"['wahh', 'perempuan', 'hebat', 'bu', 'wanita', 'indonesia', 'dilindungi', 'kartini']",Netral
"['sukses', 'kawal', 'berhasil', 'disahkan', 'dibulan', 'april', 'kartini']",Positif
"['bu', 'salah', 'pahlawan', 'perempuan', 'indonesia', 'beliau', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['berkat', 'perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['indonesia', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['kartini', 'memperingati', 'sah', 'kanya', 'uutpkswanita', 'bisawanita', 'kuat', 'kartini']",Negatif
"['peresmian', 'dibawah', 'pimpinan', 'dianggap', 'pahlawan', 'kartini']",Positif
"['terimakasih', 'bu', 'mengesahkan', 'kartini']",Positif
"['bangga', 'mengesah', 'kartini']",Positif
"['dibawah', 'kepemimpinan', 'diresmikan', 'kartini']",Netral
"['pahlawan', 'perempuan', 'indonesia', 'berhasil', 'mengesahkan', 'kartini']",Positif
"['berkat', 'berhasil', 'disahkan', 'perannya', 'melindungi', 'kaum', 'perempuan', 'indonesia', 'kartini']",Positif
"['dinilai', 'penuhi', 'harapan', 'kaum', 'perempuan', 'kartini']",Netral
"['disahkannya', 'lepas', 'campur', 'tangan', 'berjuang', 'perempuan', 'indonesia', 'kartini']",Positif
"['perjuangkan', 'disahkan', 'ri', 'best', 'kartini']",Positif
"['menunggu', 'resmi', 'disahkan', 'kartini']",Positif
"['sukses', 'kawal', 'sahkan', 'kemarin', 'kartini']",Positif
"['hasil', 'dialog', 'menyampingkan', 'ego', 'kelompok', 'kartini']",Negatif
"['bersyukur', 'pengesahan', 'terimak', 'aksih', 'kartini']",Positif
"['disahkannya', 'kado', 'terindah', 'rangka', 'kartini', 'kartini']",Positif
"['menko', 'pmk', 'salah', 'tokoh', 'memperjuangkan', 'disahkan', 'kartini']",Positif
"['banjir', 'pujian', 'teman', 'teman', 'sukses', 'kawal', 'kartini']",Positif
"['memimpin', 'rancangan', 'tkps', 'kartini']",Netral
"['kinerja', 'diragukan', 'beliau', 'berhasil', 'kawal', 'sahkan', 'kartini']",Positif
"['beliau', 'berjuang', 'pengesahan', 'kartini', 'kartini']",Positif
"['sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Netral
"['resmi', 'disahkan', 'kepemimpinan', 'selasa', 'april', 'kartini']",Positif
"['hasil', 'dialog', 'menyampingkan', 'ego', 'kelompok', 'kartini']",Negatif
"['aktivis', 'perempuan', 'mengapresiasi', 'mengawal', 'kartini']",Netral
"['kartini', 'berhasil', 'mengesahkan', 'ditunggu', 'kartini']",Positif
"['banjir', 'pujian', 'aktifis', 'perempuan', 'pujian', 'sukses', 'kawal', 'kartini']",Positif
"['mbak', 'pahlawan', 'mengesahkan', 'kartini']",Positif
"['sukses', 'kawal', 'pengesahan', 'banjir', 'pujian', 'kartini']",Positif
"['sukses', 'kawal', 'bu', 'banjir', 'pujian', 'best', 'bu', 'kartini']",Positif
"['sehat', 'slalu', 'terima', 'kasih', 'mengesah', 'kartini']",Positif
"['rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'resmi', 'disahkan', 'kepemimpinan', 'kartini']",Positif
"['disahkannya', 'upaya', 'perjuangan', 'pengesahan', 'kartini']",Positif
"['sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'indah', 'kartini']",Positif
"['hasil', 'komitmen', 'ruang', 'kekerasan', 'seksual', 'kartini']",Netral
"['alhamdullilah', 'akhirny', 'disahkan', 'semangat', 'buk', 'tegakkan', 'keadilan', 'kartini']",Positif
"['profesional', 'kepentingan', 'perempuan', 'bukti', 'peresmian', 'kartini']",Positif
"['bu', 'apresiasi', 'aktivis', 'perempuan', 'kesuksesan', 'mengawal', 'disahkannya', 'kartini']",Positif
"['job', 'bu', 'sekian', 'resmi', 'nihh', 'kartini']",Negatif
"['sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Netral
"['hasil', 'komitmen', 'ruang', 'kekerasan', 'seksual', 'kartini']",Netral
"['resmi', 'disahkan', 'kepemimpinan', 'selasa', 'dianggap', 'pahlawan', 'perempuan', 'indonesia', 'kartini']",Positif
"['sukses', 'kawal', 'pujiannyg', 'kartini']",Positif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya', 'kartini']",Positif
"['sukses', 'kawal', 'bu', 'banjir', 'pujian', 'kartini', 'kartini']",Positif
"['mengawal', 'sukses', 'beliau', 'diapresiasi', 'memperjuangkannya', 'kartini']",Positif
"['harapan', 'kaum', 'perempuan', 'memperjuangan', 'kartini']",Netral
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['sukses', 'sahkan', 'kartini']",Positif
"['kekerasan', 'seksual', 'menurun', 'tujuan', 'harapan', 'diresmikannya', 'kartini']",Negatif
"['rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'resmi', 'disahkan', 'kepemimpinan', 'kartini']",Positif
"['kartini', 'dimasa', 'memperjuangkan', 'hak', 'wanita', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['sukses', 'kawal', 'banjir', 'pujian', 'aktifis', 'perempuan', 'kartini']",Positif
"['kartini', 'kinibanjir', 'pujian', 'aktivis', 'perempuan', 'kesuksesan', 'kawal']",Negatif
"['sukses', 'kawal', 'banjir', 'pujian', 'aktivis', 'perempuan', 'kartini']",Positif
"['payung', 'hukum', 'keadilan', 'korban', 'efek', 'jera', 'pelaku', 'kekerasan', 'seksual', 'kartini']",Netral
"['disahkannya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Positif
"['berhasil', 'disahkan', 'dibawah', 'kepemimpinan', 'kartini']",Positif
"['kartini', 'menorehkan', 'sejarah', 'semoga', 'indonesia', 'kartini']",Positif
"['peresmian', 'dianggap', 'pahlawan', 'perempuan', 'indonesia', 'kartini']",Positif
"['banjir', 'pujian', 'aktivis', 'perempuan', 'sukses', 'mengawal', 'salah', 'prestasi', 'kartini']",Negatif
"['sukses', 'kawal', 'kartini']",Positif
"['pengesahan', 'mbak', 'dianggap', 'pahalawan', 'masyarakat', 'kartini']",Positif
"['sahkannya', 'negara', 'hadir', 'melindungi', 'perempuan', 'kekerasan', 'seksual', 'kartini']",Negatif
"['sukses', 'mengawal', 'kartini']",Positif
"['disahkan', 'terima', 'kasih', 'kartini']",Positif
"['terima', 'kasih', 'mbak', 'disahkannya', 'gini', 'dicontoh', 'kartini']",Positif
"['akhirny', 'disahkan', 'terima', 'kasih', 'buk', 'terlah', 'memperjuangkan', 'hak', 'perempuan', 'kartini']",Positif
"['disahkannya', 'simbol', 'perlawanan', 'praktik', 'diskriminasi', 'kekerasan', 'perempuan', 'kartini']",Negatif
"['sekian', 'menunggu', 'ygy', 'sahkan', 'yeyy', 'kartini']",Negatif
"['ahirnya', 'sahkan', 'terima', 'kasih', 'perjuangannya', 'kartini']",Positif
"['dibawah', 'kepemimpinan', 'sukses', 'kawal', 'kartini']",Positif
"['sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Netral
"['bangga', 'mengesah', 'kartini']",Positif
"['usaha', 'beliau', 'diapresiasi', 'kartini']",Negatif
"['semoga', 'sahkannya', 'menghindari', 'kekerasan', 'seksual', 'kartini']",Netral
"['indah', 'sahnya', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Positif
"['keberhasilan', 'kepemimpinan', 'ditakar', 'keberhasilan', 'sahkan', 'kartini']",Netral
"['disahkan', 'tonggak', 'perlindungan', 'perempuan', 'indonesia', 'kartini']",Positif
"['rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'resmi', 'disahkan', 'kepemimpinan', 'kartini']",Positif
"['kaum', 'hawa', 'aman', 'disahkannya', 'kartini']",Negatif
"['sehat', 'slalu', 'terima', 'kasih', 'mengesah', 'kartini']",Positif
"['woman', 'shud', 'see', 'herself', 'equal', 'partner', 'this', 'exactly', 'thought', 'about', 'kesetaraan', 'wanita', 'maunya', 'dibela', 'maunya', 'dilindungi', 'bawa', 'lakukan', 'plus', 'wanita', 'manusia']",Positif
"['sah', 'tunggu', 'perbaikan', 'kuhp', 'melegitimasi', 'paradigma', 'liberal', 'serbaserbi', 'mmc', 'ri', 'mengesahkan', 'rancangan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'undang', 'undang', 'pengesahan', 'disambut', 'gembira']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['haru', 'lega', 'rasakan', 'beleid', 'disahkan', 'pengesahan', 'hadiah', 'perempuan', 'indonesia', 'jelang', 'peringatan', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['terbaru', 'mengatur', 'jerat', 'pidana', 'pelaku', 'eksploitasi', 'seksual', 'rayuan', 'tipu', 'daya', 'penyalahgunaan', 'kepercayaan', 'kasusnya', 'hubungan', 'pacaran', 'dosen', 'pembimbing', 'guru', 'hukuman', 'penjara', 'minimal', 'maksimal']",Positif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya']",Positif
"['implementasi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'perlindungan', 'perempuan', 'anak', 'indonesia']",Negatif
"['dinilai', 'berperan', 'pengesahan', 'sobat']",Positif
"['memiliki', 'sensitivitas', 'kepedulian', 'perempuan', 'tergambar', 'menitikkan', 'air', 'mengesahkan']",Positif
"['berkoordinasi', 'pemerintah', 'presiden', 'joko', 'widodo', 'jokowi']",Positif
"['belajar', 'consent', 'baca', 'baca', 'internet', 'pembahasan', 'diikutin', 'membedakan', 'consent', 'seksual', 'kekerasan', 'seksual']",Positif
"['menko', 'pmk', 'salah', 'tokoh', 'memperjuangkan', 'disahkan']",Positif
"['perwakilan', 'pejuang', 'berterima', 'kasih', 'merealisasikan', 'komitmennya']",Positif
"['implementasi', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Netral
"['hasil', 'komitmen', 'indonesia', 'kekerasan', 'seksual']",Positif
"['kemarin', 'disahkan', 'terbaik', 'lakukan', 'masyarakat', 'kaum', 'perempuan', 'mendambakan', 'payung', 'hukum', 'dekade', 'silam']",Positif
"['keberhasilan', 'realisasi', 'luput', 'berkat', 'dukungan', 'elemen', 'masyarakat']",Negatif
"['pengesahan', 'tanda', 'peradaban', 'indonesia', 'mencegah', 'bentuk', 'kekerasan', 'seksual', 'darurat']",Positif
"['sikap', 'dinilai', 'konsisten', 'serius', 'memperjuangkan']",Netral
"['netizen', 'mengapresiasi', 'sikap', 'dinilai', 'serius', 'memperjuangkan', 'disahkan', 'undang', 'undang']",Positif
"['masyarakat', 'mengawal', 'implementasi']",Netral
"['mengajak', 'masyarakat', 'berdoa', 'ucapan', 'syukur', 'hasil', 'perjuangan', 'pengesahan']",Positif
"['aturanaturan', 'turunannya', 'pedoman', 'aparat', 'menghadapi', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual']",Negatif
"['berpesan', 'diterjemahkan', 'aturanaturan', 'pelaksanaan', 'teknis']",Negatif
"['berhasil', 'disahkan', 'kesamaan', 'komitmen', 'pemerintah', 'penanggulangan', 'kekerasan', 'seksual']",Positif
"['terima', 'kasih', 'pemerintah', 'samanya', 'penyusunan']",Positif
"['irrelevant', 'argument', 'mecha', 'whatever', 'your', 'name', 'perempuan', 'all', 'gender', 'mengalami', 'tindak', 'kekerasan', 'seksual', 'your', 'argument', 'not', 'valid', 'its', 'not', 'only', 'women', 'this', 'case', 'consensual', 'sex', 'activities']",Negatif
"['korban', 'kekerasan', 'seksual', 'kaum', 'perempuan', 'kalangan', 'lakilaki', 'memperjuangkan', 'berpartisipasipuan']",Positif
"['penghargaan', 'aktivis', 'akademisi', 'tokoh', 'lintas', 'keilmuan', 'bersumbangsih', 'substansi', 'konstruktif', 'mewakili', 'kepentingan']",Positif
"['terwujud', 'upaya', 'elemen', 'bangsa', 'masyarakat', 'sipil', 'menggaungkan', 'menyumbang', 'ide', 'pemikiran']",Negatif
"['mengapresiasi', 'membantu', 'mewujudkan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['pengesahan', 'undang', 'undang', 'bentuk', 'hadiah', 'perempuan', 'indonesia', 'menjelang', 'kartini']",Positif
"['ri', 'penghargaan', 'elemen', 'perempuan', 'pengesahan', 'tindak', 'pidana', 'kekerasan', 'seksual']",Positif
"['mengungkap', 'berhasil', 'mengesahkan', 'digagas', 'dekade']",Positif
"['terima', 'kasih', 'kepemimpinannya', 'mendorong', 'disahkannya']",Positif
"['evita', 'pujiannya', 'dedikasinya', 'kerasnya', 'mendukung', 'pembahasan', 'pengesahan']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['prestasi', 'kepemimpinan', 'ditakar', 'keberhasilan', 'mengesahkan', 'kartini']",Positif
"['minggu', 'resmi', 'disahkan', 'semoga', 'aware', 'ngupayain', 'ruang', 'aman', 'nyaman', 'selamat']",Positif
"['terima', 'kasih', 'kepemimpinannya', 'mendorong', 'disahkannya']",Positif
"['evita', 'pujiannya', 'dedikasinya', 'kerasnya', 'mendukung', 'pembahasan', 'pengesahan']",Positif
"['pembina', 'fraksi', 'pdip', 'menginstruksikan', 'komponen', 'partai', 'mengerahkan', 'sumberdaya', 'mengegolkan']",Netral
"['perempuan', 'lapisan', 'masyarakat', 'aktivis', 'perempuan', 'berterima', 'kasih', 'total', 'tuntas', 'menggolkan']",Positif
"['publik', 'mbak', 'menitikkan', 'air', 'perjuangan', 'mengawal']",Positif
"['disahkannya', 'memiliki', 'posisi', 'membela', 'kepentingan', 'kaum', 'perempuan', 'kerap', 'stereotip', 'negatif', 'beragam', 'kekerasan', 'seksual']",Positif
"['perempuan', 'hebat', 'majalengka', 'dimanapun', 'disahkannya', 'tindak', 'pidana', 'kekerasan', 'seksual', 'hadiah', 'terbaik', 'kartini']",Positif
"['pembina', 'fraksi', 'pdip', 'menginstruksikan', 'komponen', 'partai', 'mengerahkan', 'sumberdaya', 'mengegolkan']",Netral
"['perempuan', 'lapisan', 'masyarakat', 'aktivis', 'perempuan', 'berterima', 'kasih', 'total', 'tuntas', 'menggolkan']",Positif
"['publik', 'mbak', 'menitikkan', 'air', 'perjuangan', 'mengawal']",Positif
"['disahkannya', 'memiliki', 'posisi', 'membela', 'kepentingan', 'kaum', 'perempuan', 'kerap', 'stereotip', 'negatif', 'beragam', 'kekerasan', 'seksual']",Positif
"['apresiasi', 'masyarakat', 'sipil', 'bantu', 'wujudkan']",Negatif
"['bagusnya', 'imunitas', 'pelapor', 'dihapus']",Netral
"['artikelku', 'media', 'indonesia', 'melindungi', 'pekerja', 'migran', 'perempuan']",Positif
