"score","text","klasifikasi"
-1,"harga telur anjlok dinas tani kota banjar","Negatif"
0,"harga telor colek kayo","Netral"
1,"baik harga telur ternak serap bansos","Positif"
-1,"harga telur anjlok dinas tani kota banjar rakyat online","Negatif"
0,"net siap aksi prihatin harga telur ternak blitar telur lepas ayam monggo ken ayam gratis","Netral"
4,"aksi demo manfaat harga telur ayam stabil ternak ayam telur demonstrasi bagi telur ayam gratis guna jalan","Positif"
2,"martabak terang martabak bangka dsini martabak martabak terang martabak tipis martabak telur martabak pasar harga ribu","Positif"
0,"harga telur tmpatku butir","Netral"
1,"nerangin maksutnya harga telur murah masyarakat neng bknkh tunggu ternak contoh ajaneg tetangga telur gread abesarcuma rbrb gkpernah brubahdpt papan isi bj murahmahal","Positif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
0,"perintah upaya harga telur tingkat gizi masyarakat profesional ternak","Netral"
0,"perintah upaya harga telur tingkat gizi masyarakat profesional ternak","Netral"
1,"harga telur anjlog puluh ternak ayam telur bagibagi telur gratis","Positif"
1,"baik harga telur ternak serap bansos profesional ternak","Positif"
0,"kemarin harga telur ribukilo","Netral"
-2,"jibrill asmara harga telur anjlok dalam negeri timpang impor negeri impor menang harga telurpeternak anjlok paham","Negatif"
2,"sajak utriza hahahaha santai banget nunggu suami syukur allah ibadah aman suami ngantor aman harga telor sayur murah panik hahahhaha","Positif"
0,"puluh ternak ayam telur magetan gelar demo bagi telur gratis aksi gelar bentuk protes anjlok harga telur","Netral"
2,"kreativ cari solusihukum pasar gerus waktudemo harga pakan mahal ternak ayam magetan bagi telur gratis","Positif"
0,"puluh ternak ayam telur magetan gelar demo bagi telur gratis aksi gelar bentuk protes anjlok harga telur","Netral"
0,"puluh ternak ayam telur magetan gelar demo bagi telur gratis aksi gelar bentuk protes anjlok harga telur","Netral"
0,"asli bulan harga telur turun drastis","Netral"
0,"perintah upaya harga telur tingkat gizi masyarakat profesional ternak","Netral"
-2,"demam oooh demam trend harga telur turun hiyaaaa","Negatif"
1,"harga ayam telur jaga percaya cakap hahahaha","Positif"
-2,"harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
0,"harga telur emang turun kkkg murah banget stok telur nasional","Netral"
-1,"harga telur minyak beras dan lain korang jenis beli bulk derma dar bezanya harga kaw kaw malas cakep dh mampos","Negatif"
-1,"harga telur kandang enambelas enam ratus senin puluh tujuh september","Negatif"
0,"emange harga telur mgtn","Netral"
0,"naik harga telur ternak dampak pasar instruksi presiden jokowi telur jadi komponen bantu pangan non tunai","Netral"
0,"harga telur ayam itik capai rekod tinggi dalamsejarah","Netral"
0,"harga telur rbkg rugi ternak konsumen senang telur murah","Netral"
0,"puluh ternak ayam telur magetan bagi telur gratis pasar magetan laku bentuk kecewa anjlok harga jual telur","Netral"
1,"baik harga telur ternak serap bansos","Positif"
1,"harga ayam harga telur ayam itik pon naikxkan laa raja reja","Positif"
-2,"harga telur anjlok ternak blitar gelar aksi prihatin","Negatif"
0,"harga telur anjlok pakan ternak magetan bagi ton telor demo sedekah telur","Netral"
2,"aksi demo ternak telur magetan akinat stablinya harga telur bagi telur gratis warga magetan","Positif"
-1,"fess open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang disc ongkos kirim order mesan dm","Negatif"
-1,"guis open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang disc ongkos kirim order mesan dm","Negatif"
-1,"harga telor teken murah ternak rakyat mati sisa tengah gin kuat modal","Negatif"
0,"harga telur daging ayam jakarta turun pasok limpah","Netral"
-1,"ngeluh calon suami jual telur harga turun pasar kadang kadang engga istana negara beli telur produksi terna lumayan dapur istana ambil harga produsen tidak apa","Negatif"
0,"bahan pokok pasarpasar dki jakarta alami naik tipis naik harga cabai ayam telur","Netral"
-1,"ternak ayam magetan demo anjlok harga telur","Negatif"
0,"telur ayam merekodkan sejarah jual harga tempoh sembilan","Netral"
0,"harga telur jangkau manfaat masyarakat penuh butuh gizi","Netral"
1,"menteri dagang muhammad lutfi baik harga telur ternak serap bansos profesional ternak","Positif"
-1,"buntut harga telur anjlok harga jagung ternak gugat tan rp miliar via","Negatif"
1,"moga indonesia sehat capai harga telur jangkau masyarakat","Positif"
0,"harga telor turun bentuk banget kea peluang dapetin","Netral"
0,"data baharu terbit jabat khidmat veterinar jpv harga runcit biji telur ayam gred masingmasing jual sen sen sen","Netral"
0,"pasok limpah harga telur daging ayam jakartaturun","Netral"
0,"harga pakan lambung telur prediksi langka sumut","Netral"
-1,"sembang negara dapat harga barang dapor melambong menteri minyak masak telor daging ayam alami naik harga gila whats yr reaction this","Negatif"
0,"harga telur daging ayam turun","Netral"
2,"banting harga ayam boneless paha pack kualitas senin dapat hemat sumber protein baik untuk keluarga borong telur produk unggas sk laku region jabodetabek","Positif"
1,"terobos perintah presiden jokowi baik harga telur ternak serap bansos","Positif"
-1,"harga telur anjlok ternak temu perintah daerah","Negatif"
0,"tetiba makan telur goreng harga hkd nasib sedap","Netral"
-1,"harga telur pasar kudus anjlok rp","Negatif"
0,"salah terobos perintah jokowi baik harga telur ternak serap bansos muhammad lutfi","Netral"
-1,"buntut harga telur anjlok harga jagung ternak gugat tan rp miliar","Negatif"
1,"buku baru susu telur karya kawakami mieko terjemah asri pratiwi wulandari bahasa jepang diprapesan september harga diskon","Positif"
-2,"ternak ayam telor blitar besok menggekar aksi bagibagi telor gratis lepas ayam jalan wujud protes harga telor anjlok akibat ternak unggas integrator tanggap tan yang lain","Negatif"
-2,"ternak ponorogo gelar bazar edukasi warga anjlok harga telur lengkap","Negatif"
0,"nasi goreng rempah ready cabang indonesia harga rekomendasi ribu telor ceplok dadar","Netral"
-1,"rumah warung samping saing warung telor warung nurunin harga telor kilo","Negatif"
-1,"duluyang demo harga jagung mohon naik harga telur turun harga jagung akar harga jual telur rendah jokowi kirim jagung truk kirim truk isi uang beli telur harga","Negatif"
1,"menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah terobos baik harga telur anjlok","Positif"
1,"menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok","Positif"
1,"baik harga telur ternak serap bansos","Positif"
1,"harga telur ayam jeblok mendag janji serap telurpeternak","Positif"
-3,"harga telur anjlok wktu jaman kuliah harga kkg lbih murahh kkg coba jogja kyanya kota kkg salah picu krena investor asing hm","Negatif"
0,"menteri dagang muhammad lutfi upaya serap telur ternak untuk bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok","Netral"
-1,"jammakin gila ri ekonominyungsep harga telor roket","Negatif"
0,"daftar harga butuh pokok jabar september telur ayam bawang merah turun","Netral"
1,"baik harga telur hasil ternak serap bansos","Positif"
-1,"harga telur lorot ternak ayam rugi","Negatif"
1,"nasi padang telor kuah bumbu rendang sayur kenyang siang harga terima","Positif"
0,"komoditas alami turun harga telur ayam broiler jagung pipil bawang merah","Netral"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
1,"wew harga telor sdg turun senang hati","Positif"
-2,"harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
-2,"timlo harga telur anjlok rumah zakat borong telur ternak","Negatif"
-2,"blora harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
-1,"muria news harga anjlok rumah zakat borong bagi telur blora","Negatif"
-2,"blora harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
-2,"suara merdeka harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
-2,"harga telur anjlok rumah zakat borong ratus butir telur ternak","Negatif"
1,"baik harga telur ternak serap bansos","Positif"
0,"kasi banget ternak ayam harga telur turun banget","Netral"
0,"harga telur ayam potong aceh turun","Netral"
-2,"tani jerit harga jagung turun pupuk langkah mahal peptisidah kuli harga kola tanah maksimal kuwalitas tani jelek suroto gara telur harga jagung turun cobak tanem rasa tani lahan sempit","Negatif"
1,"baik harga telur perintah presiden jokowi trobosan telur ternak serap bansos","Positif"
1,"bansos serap telur ternak dampak baik harga telur mantap","Positif"
1,"profesional ternak menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok","Positif"
1,"profesional ternak menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok","Positif"
1,"profesional ternak menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok","Positif"
0,"harga telur untung produsen obat bisul","Netral"
1,"perintah coba baik harga telur serap telur ternak bansos","Positif"
0,"nama sure btg contain biji telur wrap kulit popia harga sedap sngt","Netral"
1,"baik harga telur ternak serap bansos terobos jokowi profesional ternak","Positif"
1,"baik harga telur moga tahan jangka gizi masyarakat penuh","Positif"
0,"bijak jokowi harga telur rendah harga jagungtinggi","Netral"
0,"bijak jokowi harga telur rendah harga jagung via","Netral"
-3,"salah atas rendah harga telur perintah borong telur ternak salur giat bansos salah sekian bentuk hadir perintah","Negatif"
1,"baik harga telur ternak serap bansos","Positif"
2,"egk suka ikan suka mata harga telur skarang egk sieh","Positif"
1,"menteri dagang perintah presiden baik harga telur serap telur ternak bansos masyarakat","Positif"
1,"baik harga telur terna serap bansos","Positif"
1,"baik harga telur terna serap bansos","Positif"
-1,"iritasi istilah nkri harga mati asa mahluk telor kodok napas teriak berisik ternak kecebong bicara pelihara berisik nothing aura pshyco","Negatif"
-2,"edisi kangen makan ala kosan timun telur butir ngomong-ngomong harga telur anjlok ku goreng cuman balok rupiah sambal bebas sambal bawang sambal tomat terasi makan dua adekku","Negatif"
0,"ternak ayam telur harga jagung turun solusi baik ternak kompleks dar jagung mahal winwin solution tani ternak biar jagung ttp harga telur harga kontrol","Netral"
2,"ternak ayam telur biaa napas lega perintah menteri dagang baik harga pasar telur produk telur serap bantu sosial bansos","Positif"
1,"menteri dagang muhammad lutfi upaya serap telur ternak untuk bantu sosial bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok profesional ternak","Positif"
0,"baik harga mendag serap telur ternak bansos salah terobos pikir perintah harga telur tingkat gizi masyaraka profesional ternak","Netral"
1,"menteri dagang rencana serap telur ternak salur masyarakat mekanisme bantu sosial bansos baik harga telur anjlok upaya harap bantu jaga gizi masyarakat pandemi","Positif"
-1,"fess open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang ongkos kirim via shopee mesan dm","Negatif"
-2,"harga telur anjlok biaya produksi langit ternak jerit artikel lengkap aliansi usaha muslim indonesia","Negatif"
-1,"guis open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang ongkos kirim via shopee mesan dm","Negatif"
0,"mendag muhammad lutfi upaya serap telur ternak untuk bansos perintah masyarakat dampak pandemi covid upaya baik harga telur anjlok jokowi profesional ternak","Netral"
3,"menteri dagang serap aspirasi ternak telur baik harga telur ternak serap bantu sosial","Positif"
0,"presiden profesional ternak menteri dagang baik harga telur ternak serap bansos salah terobos pikir samasama jalan ekonomi","Netral"
0,"terobosanyang pikir perintah harga telur","Netral"
1,"ning wpp gpk laku gera makan telur ayam warga desa sumbersari jombang butuh bagi santun anak yatim dhuafa upaya bantu ternak telur ayam alami turun harga","Positif"
-1,"kondisi bingung dagang warung belanja rbkg jual stok beli harga telur turun pasar rbkg","Negatif"
0,"harga telur harga saham hitung jam turun","Netral"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
-3,"nasi padang sri kumbang jati nasi padang ori klterletak cabang gombaksentiasa penuh pengu jungharga patuttelur lemak cili apidaging dendengayam kg goreng berempahsambal hijauampmerahkerepek ubidllnak makan tuingat sop","Negatif"
1,"baik harga telur ternak serap bansos","Positif"
1,"baik harga telur supays telur ternak serap bansos","Positif"
0,"suka harga telor target marketnya choose ketemu sency kandang ayam","Netral"
0,"harga acu telur permendagri harga kini telur ayam","Netral"
-1,"salah terobos pikir harga telur tingkat gizi masyarakat","Negatif"
0,"harga telur anjlok mendag janji serap bansos","Netral"
1,"presiden mendag baik harga telur ternak serap bansos","Positif"
1,"baik harga telur ternak serap bansos colek habis nenggok ternak telor","Positif"
0,"terobos bagus telur tengkulak susah tani moga harga telur normal","Netral"
1,"ide usul telur serap bansos baik harga telur ternak kabar gembira pasal butuh gizi masyarakat tambah penuh","Positif"
0,"jual telur omega fresh kandang harga kg area bandung sedia grosirreseller harga nego manfaat omega tubuh jaga sehat jantung turun risiko kanker kuat daya tahan tubuh dan lain","Netral"
0,"baik harga telur ternak serap bansos salah terobosanyang pikir perintah harga telur tingkat gizi masyarakat profesional ternak","Netral"
-2,"gila harga telur anjlok banget","Negatif"
-1,"harga telur jakarta level rendah rp ribu kilogram harga pakan ternak lambung ternak ayam telur ancam gulung tikar berita","Negatif"
-1,"harga telur ayam negri tembus harga rendah tingkat ecer kg turun esok","Negatif"
0,"nentuin harga barang pasar yak harga telor murah banget","Netral"
-1,"harga telur titik rendah harga pakan ternak lambung fokus harga telur ayam alami turun harga rp ribu rupiah kilogram harga pakan lambung ternak telur aya","Negatif"
-1,"telor papan batam harga anjlok puasa ku not harga cabai ttp kilo harga minyak liter ml harga tepung kg hitung ramadhan","Negatif"
1,"menang harga telor harga telor murah","Positif"
